name,time,link,image
Port Lligat at Sunset,1959,https://www.wikiart.org/en/salvador-dali/port-lligat-at-sunset,https://uploads4.wikiart.org/images/salvador-dali/port-lligat-at-sunset.jpg
Portrait of Reinaldo Herrera Marquis De Torre Casa,1959,https://www.wikiart.org/en/salvador-dali/portrait-of-reinaldo-herrera-marquis-de-torre-casa,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-reinaldo-herrera-marquis-de-torre-casa.jpg
Study for 'Woman Undressing',1959,https://www.wikiart.org/en/salvador-dali/study-for-woman-undressing,https://uploads4.wikiart.org/images/salvador-dali/study-for-woman-undressing.jpg
The Discovery of America by Christopher Columbus,1959,https://www.wikiart.org/en/salvador-dali/the-discovery-of-america-by-christopher-columbus-1959,https://uploads4.wikiart.org/images/salvador-dali/the-discovery-of-america-by-christopher-columbus-1959.jpg
The Vase of Cornflowers,1959,https://www.wikiart.org/en/salvador-dali/the-vase-of-cornflowers,https://uploads4.wikiart.org/images/salvador-dali/the-vase-of-cornflowers.jpg
The Virgin of Guadalupe,1959,https://www.wikiart.org/en/salvador-dali/the-virgin-of-guadalupe,https://uploads4.wikiart.org/images/salvador-dali/the-virgin-of-guadalupe.jpg
Woman Undressing,1959,https://www.wikiart.org/en/salvador-dali/woman-undressing,https://uploads4.wikiart.org/images/salvador-dali/woman-undressing.jpg
A Fate of the Parthenon,1960,https://www.wikiart.org/en/salvador-dali/a-fate-of-the-parthenon,https://uploads4.wikiart.org/images/salvador-dali/a-fate-of-the-parthenon.jpg
A Propos of the 'Treatise on Cubic Form' by Juan de Herrera,1960,https://www.wikiart.org/en/salvador-dali/a-propos-of-the-treatise-on-cubic-form-by-juan-de-herrera,https://uploads4.wikiart.org/images/salvador-dali/a-propos-of-the-treatise-on-cubic-form-by-juan-de-herrera.jpg
Angel of Light,1960,https://www.wikiart.org/en/salvador-dali/angel-of-light,https://uploads4.wikiart.org/images/salvador-dali/angel-of-light.jpg
Arabs. Study for 'The Battle of Tetuan',1960,https://www.wikiart.org/en/salvador-dali/arabs-study-for-the-battle-of-tetuan,https://uploads4.wikiart.org/images/salvador-dali/arabs-study-for-the-battle-of-tetuan.jpg
Beatrice,1960,https://www.wikiart.org/en/salvador-dali/beatrice,https://uploads4.wikiart.org/images/salvador-dali/beatrice.jpg
Birth of a Divinity,1960,https://www.wikiart.org/en/salvador-dali/birth-of-a-divinity,https://uploads4.wikiart.org/images/salvador-dali/birth-of-a-divinity.jpg
Cathedral (unfinished),1960,https://www.wikiart.org/en/salvador-dali/cathedral-unfinished,https://uploads4.wikiart.org/images/salvador-dali/cathedral-unfinished.jpg
Chair with the Wings of a Vulture,1960,https://www.wikiart.org/en/salvador-dali/chair-with-the-wings-of-a-vulture,https://uploads4.wikiart.org/images/salvador-dali/chair-with-the-wings-of-a-vulture.jpg
Female Seated Nud,1960,https://www.wikiart.org/en/salvador-dali/female-seated-nud,https://uploads4.wikiart.org/images/salvador-dali/female-seated-nud.jpg
Figure In the Shape of a Cloud,1960,https://www.wikiart.org/en/salvador-dali/figure-in-the-shape-of-a-cloud,https://uploads4.wikiart.org/images/salvador-dali/figure-in-the-shape-of-a-cloud.jpg
Goddess Leaning on Her Elbow - Continuum of the Four Buttocks or Five Rhinoceros Horns Making a Virgin or Birth of a Deity,1960,https://www.wikiart.org/en/salvador-dali/goddess-leaning-on-her-elbow-continuum-of-the-four-buttocks-or-five-rhinoceros-horns-making-a-1960,https://uploads4.wikiart.org/images/salvador-dali/goddess-leaning-on-her-elbow-continuum-of-the-four-buttocks-or-five-rhinoceros-horns-making-a-1960.jpg
Hyperxiological Sky,1960,https://www.wikiart.org/en/salvador-dali/hyperxiological-sky,https://uploads4.wikiart.org/images/salvador-dali/hyperxiological-sky.jpg
Madonna,1960,https://www.wikiart.org/en/salvador-dali/madonna-1,https://uploads4.wikiart.org/images/salvador-dali/madonna-1.jpg
Portrait of 'Bobo' Rockefeller (unfinished),1960,https://www.wikiart.org/en/salvador-dali/portrait-of-bobo-rockefeller-unfinished,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-bobo-rockefeller-unfinished.jpg
Portrait of Countess Ghislaine d'Oultremont,1960,https://www.wikiart.org/en/salvador-dali/portrait-of-countess-ghislaine-d-oultremont,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-countess-ghislaine-d-oultremont.jpg
Portrait of Juan de Pareja Adjusting a String on His Mandolin,1960,https://www.wikiart.org/en/salvador-dali/portrait-of-juan-de-pareja-adjusting-a-string-on-his-mandolin,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-juan-de-pareja-adjusting-a-string-on-his-mandolin.jpg
Portrait of Mrs. Fagen,1960,https://www.wikiart.org/en/salvador-dali/portrait-of-mrs-fagen,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-mrs-fagen.jpg
Portrait of St. Jerome,1960,https://www.wikiart.org/en/salvador-dali/portrait-of-st-jerome,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-st-jerome.jpg
San Salvador and Antonio Gaudi Fighting for the Crown of the Virgin,1960,https://www.wikiart.org/en/salvador-dali/san-salvador-and-antonio-gaudi-fighting-for-the-crown-of-the-virgin,https://uploads4.wikiart.org/images/salvador-dali/san-salvador-and-antonio-gaudi-fighting-for-the-crown-of-the-virgin.jpg
The Cosmic Athlete,1960,https://www.wikiart.org/en/salvador-dali/the-cosmic-athlete,https://uploads4.wikiart.org/images/salvador-dali/the-cosmic-athlete.jpg
The Ecumenical Council,1960,https://www.wikiart.org/en/salvador-dali/the-ecumenical-council,https://uploads4.wikiart.org/images/salvador-dali/the-ecumenical-council.jpg
The Ecumenical Council,1960,https://www.wikiart.org/en/salvador-dali/the-ecumenical-council-1960,https://uploads4.wikiart.org/images/salvador-dali/the-ecumenical-council-1960.jpg
The Life of Mary Magdalene,1960,https://www.wikiart.org/en/salvador-dali/the-life-of-mary-magdalene,https://uploads4.wikiart.org/images/salvador-dali/the-life-of-mary-magdalene.jpg
The Maids-in-Waiting (Las Meninas),1960,https://www.wikiart.org/en/salvador-dali/the-maids-in-waiting-las-meninas,https://uploads4.wikiart.org/images/salvador-dali/the-maids-in-waiting-las-meninas.jpg
The Servant of the Disciples at Emmaus,1960,https://www.wikiart.org/en/salvador-dali/the-servant-of-the-disciples-at-emmaus,https://uploads4.wikiart.org/images/salvador-dali/the-servant-of-the-disciples-at-emmaus.jpg
Two Religious Figures,1960,https://www.wikiart.org/en/salvador-dali/two-religious-figures,https://uploads4.wikiart.org/images/salvador-dali/two-religious-figures.jpg
Untitled,1960,https://www.wikiart.org/en/salvador-dali/untitled,https://uploads4.wikiart.org/images/salvador-dali/untitled.jpg
Untitled (The Lady of Avignon),1960,https://www.wikiart.org/en/salvador-dali/untitled-the-lady-of-avignon,https://uploads4.wikiart.org/images/salvador-dali/untitled-the-lady-of-avignon.jpg
The Trinity,1960,https://www.wikiart.org/en/salvador-dali/the-trinity,https://uploads4.wikiart.org/images/salvador-dali/the-trinity.jpg
Portrait of Juan de Pareja Repairing a String of His Mandolin,1960,https://www.wikiart.org/en/salvador-dali/portrait-of-juan-de-pareja-repairing-a-string-of-his-mandolin,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-juan-de-pareja-repairing-a-string-of-his-mandolin.jpg
St. Peter's in Rome,1960,https://www.wikiart.org/en/salvador-dali/st-peter-s-in-rome,https://uploads4.wikiart.org/images/salvador-dali/st-peter-s-in-rome.jpg
Cavallo Metafisco,1960,https://www.wikiart.org/en/salvador-dali/cavallo-metafisco,https://uploads4.wikiart.org/images/salvador-dali/cavallo-metafisco.jpg
Portrait of Louis Sachar,1961,https://www.wikiart.org/en/salvador-dali/portrait-of-louis-sachar-1961,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-louis-sachar-1961.jpg
Portrait of Rosemary Chisholm,1961,https://www.wikiart.org/en/salvador-dali/portrait-of-rosemary-chisholm-1961,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-rosemary-chisholm-1961.jpg
Portrait of Ruth Lachman,1961,https://www.wikiart.org/en/salvador-dali/portrait-of-ruth-lachman-1961,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-ruth-lachman-1961.jpg
Leda's Swan (Leda and the Swan),1961,https://www.wikiart.org/en/salvador-dali/leda-s-swan-leda-and-the-swan,https://uploads4.wikiart.org/images/salvador-dali/leda-s-swan-leda-and-the-swan.jpg
Mohammed's Dream (Homage to Fortuny),1961,https://www.wikiart.org/en/salvador-dali/mohammed-s-dream-homage-to-fortuny,https://uploads4.wikiart.org/images/salvador-dali/mohammed-s-dream-homage-to-fortuny.jpg
Portrait of a Woman - Grey Jacket Wearing a Pearl Necklace,1961,https://www.wikiart.org/en/salvador-dali/portrait-of-a-woman-grey-jacket-wearing-a-pearl-necklace,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-a-woman-grey-jacket-wearing-a-pearl-necklace.jpg
Study for 'The Battle of Tetuan',1961,https://www.wikiart.org/en/salvador-dali/study-for-the-battle-of-tetuan,https://uploads4.wikiart.org/images/salvador-dali/study-for-the-battle-of-tetuan.jpg
The Infanta (Standing Woman),1961,https://www.wikiart.org/en/salvador-dali/the-infanta-standing-woman,https://uploads4.wikiart.org/images/salvador-dali/the-infanta-standing-woman.jpg
Arab,1962,https://www.wikiart.org/en/salvador-dali/arab,https://uploads4.wikiart.org/images/salvador-dali/arab.jpg
Battle of Tétouan,1962,https://www.wikiart.org/en/salvador-dali/battle-of-t%C3%A9touan,https://uploads4.wikiart.org/images/salvador-dali/battle-of-t%C3%A9touan.jpg
Macrophotographic Self-Portrait with the Appearance of Gala,1962,https://www.wikiart.org/en/salvador-dali/macrophotographic-self-portrait-with-the-appearance-of-gala,https://uploads4.wikiart.org/images/salvador-dali/macrophotographic-self-portrait-with-the-appearance-of-gala.jpg
Portrait of Mr. Fagen,1962,https://www.wikiart.org/en/salvador-dali/portrait-of-mr-fagen,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-mr-fagen.jpg
St. George and the Dragon,1962,https://www.wikiart.org/en/salvador-dali/st-george-and-the-dragon,https://uploads4.wikiart.org/images/salvador-dali/st-george-and-the-dragon.jpg
Study for 'The Battle of Tetuan',1962,https://www.wikiart.org/en/salvador-dali/study-for-the-battle-of-tetuan-1,https://uploads4.wikiart.org/images/salvador-dali/study-for-the-battle-of-tetuan-1.jpg
Study of a Female Nude,1962,https://www.wikiart.org/en/salvador-dali/study-of-a-female-nude,https://uploads4.wikiart.org/images/salvador-dali/study-of-a-female-nude.jpg
The Alchemist,1962,https://www.wikiart.org/en/salvador-dali/the-alchemist,https://uploads4.wikiart.org/images/salvador-dali/the-alchemist.jpg
The Sacred Heart of Jesus,1962,https://www.wikiart.org/en/salvador-dali/the-sacred-heart-of-jesus,https://uploads4.wikiart.org/images/salvador-dali/the-sacred-heart-of-jesus.jpg
Twist in the Studio of Velazquez,1962,https://www.wikiart.org/en/salvador-dali/twist-in-the-studio-of-velazquez,https://uploads4.wikiart.org/images/salvador-dali/twist-in-the-studio-of-velazquez.jpg
Vision of Fatima,1962,https://www.wikiart.org/en/salvador-dali/vision-of-fatima,https://uploads4.wikiart.org/images/salvador-dali/vision-of-fatima.jpg
Arabs - the Death of Raimundus Lullus,1963,https://www.wikiart.org/en/salvador-dali/arabs-the-death-of-raimundus-lullus,https://uploads4.wikiart.org/images/salvador-dali/arabs-the-death-of-raimundus-lullus.jpg
Arabs - the Death of Raymond Lulle,1963,https://www.wikiart.org/en/salvador-dali/arabs-the-death-of-raymond-lulle,https://uploads4.wikiart.org/images/salvador-dali/arabs-the-death-of-raymond-lulle.jpg
Desoxyribonucleic Acid Arabs,1963,https://www.wikiart.org/en/salvador-dali/desoxyribonucleic-acid-arabs,https://uploads4.wikiart.org/images/salvador-dali/desoxyribonucleic-acid-arabs.jpg
Fifty Abstract Paintings Which as Seen from Two Yards Change into Three Lenins Masquerading as Chinese and as Seen from Six Yards Appear as the Head of a Royal Bengal Tiger,1963,https://www.wikiart.org/en/salvador-dali/fifty-abstract-paintings-which-as-seen-from-two-yards-change-into-three-lenins-masquerading-as,https://uploads4.wikiart.org/images/salvador-dali/fifty-abstract-paintings-which-as-seen-from-two-yards-change-into-three-lenins-masquerading-as.jpg
Galacidalacidesoxyribonucleicacid,1963,https://www.wikiart.org/en/salvador-dali/galacidalacidesoxyribonucleicacid,https://uploads4.wikiart.org/images/salvador-dali/galacidalacidesoxyribonucleicacid.jpg
Hercules Lifts the Skin of the Sea and Stops Venus for an Instant from Waking Love,1963,https://www.wikiart.org/en/salvador-dali/hercules-lifts-the-skin-of-the-sea-and-stops-venus-for-an-instant-from-waking-love,https://uploads4.wikiart.org/images/salvador-dali/hercules-lifts-the-skin-of-the-sea-and-stops-venus-for-an-instant-from-waking-love.jpg
Mohammed's Dream,1963,https://www.wikiart.org/en/salvador-dali/mohammed-s-dream,https://uploads4.wikiart.org/images/salvador-dali/mohammed-s-dream.jpg
Portrait of My Dead Brother,1963,https://www.wikiart.org/en/salvador-dali/portrait-of-my-dead-brother-1963,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-my-dead-brother-1963.jpg
Study for Deoxyribonucleic Acid Arabs,1963,https://www.wikiart.org/en/salvador-dali/study-for-deoxyribonucleic-acid-arabs,https://uploads4.wikiart.org/images/salvador-dali/study-for-deoxyribonucleic-acid-arabs.jpg
Study for Deoxyribonucleic Acid Arabs,1963,https://www.wikiart.org/en/salvador-dali/study-for-deoxyribonucleic-acid-arabs-1,https://uploads4.wikiart.org/images/salvador-dali/study-for-deoxyribonucleic-acid-arabs-1.jpg
The Madonna and the Mystical Rose,1963,https://www.wikiart.org/en/salvador-dali/the-madonna-and-the-mystical-rose-1963,https://uploads4.wikiart.org/images/salvador-dali/the-madonna-and-the-mystical-rose-1963.jpg
Untitled (Still Life with Lilies),1963,https://www.wikiart.org/en/salvador-dali/untitled-still-life-with-lilies,https://uploads4.wikiart.org/images/salvador-dali/untitled-still-life-with-lilies.jpg
Portrait of De Sara María Larrabure (1963),1963,https://www.wikiart.org/en/salvador-dali/portrait-of-de-sara-maria-larrabure-1963,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-de-sara-maria-larrabure-1963.jpg
Portrait of Mrs Ann Green and Son Jonathan (1963),1963,https://www.wikiart.org/en/salvador-dali/portrait-of-mrs-ann-green-and-son-jonathan-1963,https://uploads4.wikiart.org/images/salvador-dali/portrait-of-mrs-ann-green-and-son-jonathan-1963.jpg
Landscape with Flies,1964,https://www.wikiart.org/en/salvador-dali/landscape-with-flies,https://uploads4.wikiart.org/images/salvador-dali/landscape-with-flies.jpg
Untitled (St. John),1964,https://www.wikiart.org/en/salvador-dali/untitled-st-john,https://uploads4.wikiart.org/images/salvador-dali/untitled-st-john.jpg
Untitled. Female Nude on a Palette,1964,https://www.wikiart.org/en/salvador-dali/untitled-female-nude-on-a-palette,https://uploads4.wikiart.org/images/salvador-dali/untitled-female-nude-on-a-palette.jpg
"Lazarus, come forth - Lazare, veni foras (John 11:44)",1964,https://www.wikiart.org/en/salvador-dali/lazarus-come-forth-lazare-veni-foras-1964,https://uploads4.wikiart.org/images/salvador-dali/lazarus-come-forth-lazare-veni-foras-1964.jpg
Et cognoverunt eum in fractione panis,1964,https://www.wikiart.org/en/salvador-dali/et-cognoverunt-eum-in-fractione-panis-1964,https://uploads4.wikiart.org/images/salvador-dali/et-cognoverunt-eum-in-fractione-panis-1964.jpg
Et ligaverunt corpus Iesu linteis cum aromatibu,1964,https://www.wikiart.org/en/salvador-dali/et-ligaverunt-corpus-iesu-linteis-cum-aromatibu-1964,https://uploads4.wikiart.org/images/salvador-dali/et-ligaverunt-corpus-iesu-linteis-cum-aromatibu-1964.jpg
Et post buccellam introivit in eum satanas (Psalms 40:10),1964,https://www.wikiart.org/en/salvador-dali/et-post-buccellam-introivit-in-eum-satanas-psalms-40-10-1964,https://uploads4.wikiart.org/images/salvador-dali/et-post-buccellam-introivit-in-eum-satanas-psalms-40-10-1964.jpg
Et posuerunt eum in monumento (Mark 15:46),1964,https://www.wikiart.org/en/salvador-dali/et-posuerunt-eum-in-monumento-mark-15-46-1964,https://uploads4.wikiart.org/images/salvador-dali/et-posuerunt-eum-in-monumento-mark-15-46-1964.jpg
Ex Aegypto vocavi filium meum,1964,https://www.wikiart.org/en/salvador-dali/ex-aegypto-vocavi-filium-meum-1964,https://uploads4.wikiart.org/images/salvador-dali/ex-aegypto-vocavi-filium-meum-1964.jpg
Faciamus hominem (Genesis 1:26),1964,https://www.wikiart.org/en/salvador-dali/faciamus-hominem-genesis-1-26-1964,https://uploads4.wikiart.org/images/salvador-dali/faciamus-hominem-genesis-1-26-1964.jpg
Familia Ruth Moabitidis,1964,https://www.wikiart.org/en/salvador-dali/familia-ruth-moabitidis-1964,https://uploads4.wikiart.org/images/salvador-dali/familia-ruth-moabitidis-1964.jpg
Filiae Herodiadis saltatio (Matthew 14:6),1964,https://www.wikiart.org/en/salvador-dali/filiae-herodiadis-saltatio-matthew-14-6-1964,https://uploads4.wikiart.org/images/salvador-dali/filiae-herodiadis-saltatio-matthew-14-6-1964.jpg
Filius prodigus,1964,https://www.wikiart.org/en/salvador-dali/filius-prodigus-1964,https://uploads4.wikiart.org/images/salvador-dali/filius-prodigus-1964.jpg
Gloria vultus Moysi (Exodus 34:29),1964,https://www.wikiart.org/en/salvador-dali/gloria-vultus-moysi-exodus-34-29-1964,https://uploads4.wikiart.org/images/salvador-dali/gloria-vultus-moysi-exodus-34-29-1964.jpg
